"","merged.pos","mean.1A","mean.1B","mean.3A","mean.tvs.1A","mean.tvs.1B","mean.tvs.3A","mean.all.1A","mean.all.1B","mean.all.3A","depth.1A","depth.1B","depth.3A"
"2354",2354,0.0120467404099624,0.00927419641392719,0.00307980001957494,0.000764473122011171,0.000453346603865217,0.000469330845496852,0.0128112135561308,0.00972754301779241,0.00354913086507179,1153595,216420,114869
"2355",2355,0.0100334317717821,0.00673442519778098,0.00393263136057736,0.000386766297208659,0.00038280712006362,0.000369176845561889,0.0104201980706761,0.00711723231784459,0.00430180820613924,1156300,216976,115151
"2356",2356,0.0040329704503235,0.00301358649888854,0.00394282726881885,0.00136528508058047,0.00108694632015193,0.00114434309030365,0.00539825552697139,0.00410053281904047,0.0050871703591225,1156547,216906,116535
"2357",2357,0.0181788143295857,0.0101982896126159,0.011048139025169,0.00043146881143013,0.000698754798044533,0.000636557221832202,0.0186102831427203,0.0108970444106605,0.0116846962470012,1147668,217510,116929
"2358",2358,0.0112810319021911,0.0043041521648291,0.0107328293845725,0.000823662216282778,0.000387373895286649,0.000180085552461785,0.012104694137331,0.00469152606011574,0.0109129149370342,1144113,217306,115945
"2359",2359,0.00419830015929093,0.00355863401790599,0.004495269413842,0.00143913095961496,0.0011852317563203,0.000397018301841893,0.00563743111890589,0.00474386577422629,0.00489228771568389,1144576,217921,117682
"2360",2360,0.0128371911647186,0.00904508460649131,0.00509288716521744,0.00169387096945698,0.000655893340599132,0.000337733760008022,0.0145310621353119,0.00970097794709044,0.00543062092522546,1147571,218550,117544
"2361",2361,0.00551497842887673,0.00505348826041385,0.00410742413075066,0.00529247484430651,0.000442372838700611,0.000512681429665044,0.0108074528166118,0.00549586109911446,0.00462010556041571,1111272,215701,116610
"2362",2362,0.0023352155854349,0.00144291322816018,0.00123806903007749,0.000952293431762108,0.0011243546653263,0.000538301669379964,0.00328750901148272,0.00256726789348647,0.00177637069945745,1116928,216364,119074
"2363",2363,0.0226019331314417,0.0390246277512369,0.0122750147969119,0.00128977323804453,0.00136599918807741,0.00128966826366623,0.0238917063694862,0.0403906269393143,0.0135646830605781,1111847,215785,118468
"2364",2364,0.00370371927581348,0.00293059689882186,0.00432081327150103,0.000671054277224953,0.000377110494787403,0.000599466093042171,0.0043747735513143,0.00330770739360926,0.0049202793645432,1089377,207254,117849
"2365",2365,0.00215699845291974,0.0018660749897199,0.00173137812834429,0.00019682759482026,0.000157420400439925,5.52890305660231e-05,0.00235382604831143,0.00202349539015983,0.00178666715891031,1106534,214542,119557
"2366",2366,0.0150084864338814,0.0248520320852186,0.0255067346449824,0.00102423199392277,0.00103432790850888,0.001358879518877,0.0160327184358041,0.0258863599937275,0.0268656141638594,1093421,212514,118593
"2367",2367,0.00351347880988629,0.00461608589308245,0.00268433420034277,0.00070866396082633,0.000624222088089899,0.0005751677521288,0.00422214277242691,0.00524030798117235,0.00325950195247157,1099872,213556,119226
"2368",2368,0.00163801394612894,0.00128136414298702,0.000946526069909335,0.000140455261398093,0.000103558735344091,0.000301188141844565,0.00177846920918417,0.00138492287833111,0.0012477142117539,1105804,213500,119221
"2369",2369,0.033342083930851,0.011482835372603,0.0116481873160659,0.00382567358871891,0.00101710753765527,0.00360427787567254,0.0371677572052842,0.0124999429102583,0.0152524651917385,1099537,212358,119540
"2370",2370,0.001321836096021,0.000710762020222526,0.00149351607406839,0.00199571078162435,0.000818773985743156,0.000938312798182972,0.00331754742364534,0.00152953600596568,0.00243182887225136,1106982,215090,119836
"2371",2371,0.00366942669780877,0.00464840013943771,0.00579325800143927,0.00117619967008437,0.000514243566642065,0.000815478407996603,0.00484562635646457,0.00516264370607978,0.00660873640943588,1099049,214454,119443
"2372",2372,0.0073174513663825,0.00293134774096778,0.00384475976562718,0.00018388406826596,0.000178092030086981,0.000345766199550531,0.00750133543464846,0.00310943977105477,0.00419052596517772,1102761,215174,119501
"2373",2373,0.00351110735870511,0.00340156508094902,0.0114653867627083,0.000737064036112356,0.000897868412128677,0.000594250889749318,0.0042481713936746,0.0042994334930777,0.0120596376524576,1097047,213867,119604
"2374",2374,0.00213009939983615,0.00188210363691681,0.00243101664771443,0.00123268116274258,0.00117986346693132,0.000317997671760918,0.00336278056257873,0.00306196710384814,0.00274901431947534,1094635,213754,119498
"2375",2375,0.00258888689368048,0.00251280575620111,0.0179316981504776,0.000577020734046507,0.000982367210928819,0.00121101793759137,0.00316590762486984,0.00349517296712993,0.019142716088069,1093077,214048,119887
"2376",2376,0.00374405878176707,0.00324487837536698,0.00247343269035598,0.000504015002513082,0.000606954695898277,0.00061735735434552,0.00424807377788015,0.00385183307126526,0.0030907900447015,1077743,212517,119669
"2377",2377,0.00463569195353193,0.00504638476782447,0.00304255032569893,0.00249781604544505,0.0028119102322523,0.00046930012085434,0.00713350798754841,0.00785829500007677,0.00351185044655327,1074420,213019,120129
"2378",2378,0.00671960393671586,0.00542523646083834,0.0191874366228706,0.00107021179431546,0.000504824585266966,0.000637012661333693,0.00778981573677844,0.00593006104610531,0.0198244492842044,1060484,208597,117950
"2379",2379,0.0122024586196641,0.0215648450327744,0.00633619541058361,0.000263565771137764,0.000348848761479028,0.000303337346781129,0.0124660243895228,0.0219136937942534,0.00663953275736474,1032845,209285,119580
"2380",2380,0.00503875487765738,0.00388195494855807,0.00479294189814823,0.00073149265032489,0.000580792250036574,0.000435051465026761,0.00577024753030785,0.00446274719859465,0.00522799336317499,1004742,210837,120309
"2381",2381,0.0154785614911482,0.00689489177064391,0.00275907092773349,0.0062238399101521,0.000792348440420991,0.000289856062031504,0.0217024014072175,0.0076872402110649,0.00304892698976499,984794,208837,119287
"2382",2382,0.00180333408296862,0.00642594004524035,0.00498438058342704,0.00106535009471275,0.000473775085876562,0.000347653052906756,0.00286868417709313,0.00689971513111691,0.00533203363633379,981234,205429,120071
"2383",2383,0.00521434600485948,0.00375605201902661,0.00419147977241814,0.00064352589711565,0.000916132877229582,0.00107030379812107,0.00585787190197513,0.00467218489625619,0.00526178357053921,975546,204216,118588
"2384",2384,0.0159853674694691,0.00491175554434016,0.0252825702063359,0.00710733725392727,0.000990306218956108,0.000633220094443404,0.0230927047016317,0.00590206176329627,0.0259157903007793,984930,207296,120777
"2385",2385,0.00169344307892704,0.00240368918409144,0.00241147048481983,0.000668354307390535,0.000574292563068383,0.000363078345856335,0.00236179738690237,0.00297798174715983,0.00277454883067617,983267,207064,120806
"2386",2386,0.00201970110400887,0.00212145917277091,0.00184214371095996,0.000920189198656375,0.00110842141874103,0.000638604780763483,0.00293989030383483,0.00322988059151193,0.00248074849172345,984172,206754,120768
"2387",2387,0.0240597844741829,0.00745590860519541,0.0374743017138698,0.00164347826884348,0.0017105399943433,0.00219628084764059,0.0257032627347911,0.00916644859953871,0.0396705825615104,977343,207034,120815
"2388",2388,0.00480171619898443,0.00434609877508273,0.0047199298395034,0.00107979581529259,0.00161177681618203,0.00137749224663184,0.00588151201427702,0.00595787559126475,0.00609742208613525,966524,205491,119490
"2389",2389,0.00233783774567359,0.00275778009462022,0.00303772210889594,0.000267444310808937,0.00032029280234703,0.000441687177363398,0.002605282057659,0.00307807289696725,0.00347940928625934,969468,206975,120583
"2390",2390,0.0252694734680537,0.068460625742007,0.0266211946836422,0.00348020363929959,0.000359956378172159,0.00168282905017704,0.0287496771197063,0.0688205821201791,0.0283040237338193,967650,206706,119236
"2391",2391,0.0049063680516211,0.00463896959885342,0.00511400480083904,0.000897999273266544,0.00067274699593532,0.000741884339316654,0.00580436732724059,0.00531171659478874,0.00585588914015569,965448,207523,118874
"2392",2392,0.00255895280172343,0.00169976096322733,0.00212791870949099,0.00146915562010739,0.00146023402596456,0.000856007262059999,0.00402810842822617,0.00315999498919189,0.00298392597155099,975204,207685,118975
"2393",2393,0.0095264849619891,0.00505900912420146,0.0110725248207738,0.00405097800912676,0.000939945388997256,0.00256616845794474,0.0135774629828118,0.00599895451319871,0.0136386932787186,973704,207460,117899
"2394",2394,0.00487596442958235,0.00591941238857865,0.00235863642124583,0.0038109804888143,0.00114317618864206,0.00101465193337322,0.00868694492253866,0.00706258857722072,0.00337328835461905,963358,208301,118068
"2395",2395,0.00358839721023984,0.00444834238033347,0.00635899611053176,0.000557314817265747,0.000704110576563431,0.00053653826441413,0.00414571202927029,0.0051524529568969,0.00689553437494589,966609,207931,117880
"2396",2396,0.0237555673187295,0.00473392475620248,0.00397948060247318,0.000504741938100035,0.000559523315589836,0.000530182016233498,0.0242603092309472,0.00529344807179231,0.00450966261870668,956282,205796,116677
"2397",2397,0.00658653253508868,0.00395199085573567,0.0159037373375109,0.000520210090757252,0.000436953537383549,0.000638932778152834,0.0071067426300126,0.00438894439311921,0.0165426701156637,944243,204004,117254
"2398",2398,0.00257127389153512,0.00167127603251065,0.00198100978668231,0.000226201540223452,0.000173756148363309,0.000196443733518351,0.00279747543235381,0.00184503218087396,0.00217745352020066,948331,204228,116568
"2399",2399,0.0136143709583136,0.00606184950870859,0.00471974440530545,0.00685114945887417,0.00124430849289114,0.000733505231312507,0.0204655204171878,0.00730615800159973,0.00545324963661796,946244,203591,116784
"2400",2400,0.00504477415535158,0.00330631312811899,0.00203524562245653,0.00060095442238321,0.000727703402940465,0.000845962601319814,0.0056457285807288,0.00403401653105946,0.00288120822377634,930274,202160,116087
"2401",2401,0.00137695034904611,0.00149911535433036,0.00202447970177136,0.000228705177446119,0.000298800159101763,0.000634679077312174,0.00160565552649223,0.00179791551343212,0.00265915877908353,925044,202475,115853
"2402",2402,0.00922287207315007,0.0220117456228429,0.0330819590163477,0.00185226506375667,0.0012326783793183,0.00197464288973258,0.0110751371369067,0.0232444240021613,0.0350566019060803,925855,202206,115508
"2403",2403,0.0175018744186674,0.0074186123021298,0.00370849616255925,0.00121637681976801,0.00135099806297423,0.000861566273369922,0.0187182512565077,0.00876961036510404,0.00457006243592917,926927,203014,115197
"2404",2404,0.00487452128763849,0.00259854249986724,0.00254385585421444,0.00185112253332923,0.000866884980853866,0.000550281162708831,0.0067256438149797,0.0034654274807211,0.00309413701692327,947222,202900,115847
"2405",2405,0.0101907598723611,0.0345514595053447,0.0026429575500048,0.00173954179558182,0.000441778829126404,0.000781598262073279,0.0119303017068651,0.0349932383344711,0.00342455581207808,946208,203777,116212
"2406",2406,0.00280314743925656,0.00155921272023717,0.00275760180218005,0.000426206771504183,0.000185914894392464,0.00043697754273662,0.00322935421315595,0.00174512761462964,0.00319457934491667,944434,204694,116121
"2407",2407,0.00269790186685334,0.00274120659765243,0.00302455797150097,0.000998194253774597,0.00112180374169156,0.00121333259500099,0.00369609612062793,0.00386301033934399,0.00423789056650196,945909,205055,116286
"2408",2408,0.0101777703477712,0.00446680082763015,0.0260659618920855,0.00272321221056876,0.00102458608443511,0.00186042809589439,0.0129009825577412,0.00549138691206525,0.0279263899879799,941772,203882,114177
"2409",2409,0.00193480882973944,0.00282129324407521,0.00469170712340216,0.000569990754144039,0.000491521563971569,0.000393546598626317,0.0025047995880751,0.00331281480804678,0.00508525372202848,942282,204698,117180
"2410",2410,0.00235090447630959,0.00196041686385407,0.00227660985304428,0.000351921433937944,0.000516407229049857,0.000310253967948458,0.00270282590372059,0.00247682409290393,0.00258686382099274,941901,205077,117171
"2411",2411,0.0113911849824723,0.0179800163937954,0.00625575748226576,0.00377378596178303,0.00146742087816228,0.0010328786437853,0.0151649709322793,0.0194474372719577,0.00728863612605106,944337,204559,117240
"2412",2412,0.0224215745230361,0.0256396484357933,0.0231776041554937,0.00182120069034737,0.000598878778475086,0.000450279261086797,0.024242775214581,0.0262385272142684,0.0236278834165805,948840,204548,116761
"2413",2413,0.00429301647876576,0.00496820709883552,0.00333706870823532,0.0012507759655585,0.00103739164933432,0.000578702541523786,0.00554379244432427,0.00600559874816984,0.00391577124975911,944323,206708,116857
"2414",2414,0.00562269641479336,0.00744759330515908,0.00549526455463833,0.00065431677277559,0.000260149008312609,0.00027732725749191,0.00627701319056296,0.00770774231347168,0.00577259181213024,954778,209354,117752
"2415",2415,0.00668305275229282,0.00566964538382723,0.0172208102750053,0.00662204494925096,0.000625056018331833,0.00386986181088406,0.013305097706933,0.00629470140215906,0.0210906720858894,947095,208319,116585
"2416",2416,0.00161445105747631,0.00172879957369909,0.00137221190237563,0.000613597490648663,0.00123133167642216,0.00100308667000469,0.00222804854812497,0.00296013125012126,0.00237529857238033,947531,208415,117549
"2417",2417,0.0225263464792511,0.00374693329656632,0.00643055740308768,0.00123147145043507,0.00112065695678808,0.0114471597956415,0.0237578179296862,0.0048675902533544,0.0178777171987292,945657,209049,117873
"2418",2418,0.00333164410062781,0.0027625883167018,0.00431232390958348,0.00074655772424436,0.000555222370847326,0.000494001130049555,0.00407820182487217,0.00331781068754912,0.00480632503963304,940724,206655,115922
"2419",2419,0.00183138947337522,0.00135675947763848,0.00259459143071171,0.000272859479006312,0.000155012776149247,0.000191584741501659,0.00210424896196237,0.00151177225378773,0.00278617617221337,939897,208209,118705
"2420",2420,0.0212213901986896,0.017653864910063,0.00842568239858275,0.00330086229227136,0.000890149026174607,0.00306211216668186,0.024522252490961,0.0185440139362376,0.0114877945652646,938011,207343,117839
"2421",2421,0.00271120887391209,0.00146333922028089,0.00202054582544496,0.000975482614645258,0.000823974560958828,0.000975679081110222,0.00368669148855735,0.00228731378123971,0.00299622490655518,939388,208322,118269
"2422",2422,0.00208698105477078,0.00164221273151168,0.0016407280909016,0.000589839212320117,0.000367723066004487,0.00029527747869915,0.00267682026116276,0.00200993579751616,0.00193600556960075,938733,208444,118111
"2423",2423,0.00636201500260929,0.0440175438569412,0.0177830518928718,0.000654812462151734,0.0120095442057325,0.00381518160182807,0.00701682742703647,0.0560270880626737,0.0215982334946999,939505,207630,117555
